CSV Version;1
"File name";"63_3c_matte_10x.rpt"
"Title";"63_3c_matte_10x"
"Measurement date";"11/23/2016"
"Measurement time";"2:48:30 PM"
"User mode";"Expert"
"Objective lens";"Standard lens 10.0";"x"
"NA";"0.300"
"Size";"Super fine"
"Mode";"Surface profile"
"RPD";"ON"
"Quality";"High accuracy"
"Pitch";"2.000 ";"um"
"Z measurement distance";"224.485 ";"um"
"Double scan";"Auto(ON)"
"Brightness1";"6620"
"Brightness2";"7316"
"ND filter";"3";"%";"30";"%"
"Optical zoom";"1.0";"x"
"Average count";"1";"time"
"Filter";"OFF"
"Fine mode";"ON"
"Line count";"---"
"Line position1";"---"
"Line position2";"---"
"Line position3";"---"
"Camera gain";"0";"dB"
"Shutter speed";"Auto"
"White balance mode";"Auto"
"White balance R";"135"
"White balance B";"157"
"Intensity correction mode";"Gamma correction"
"Gamma correction value";"0.45"
"Gamma offset";"0";"%"
"W/B inversion";"OFF"
"Head type";"VK-X210"
"Correct intensity eccentricity";"ON"
"Correct field curvature";"ON"
"XY calibration";"699.558 ";"nm/pixel"
"Z calibration";"0.100 ";"nm/digit"
"Saturation";"5"
"Contrast";"5"
"Brightness";"0"
"AI noise elimination";"Auto(ON)"
"Angled surface noise filter";"Auto(ON)"

"Bump measurement"
"";"Average height";"";"Max. height";"";"C.S. area";"";"Surface area";"";"Volume";"";"Area ratio";"";"Perimeter";"";"Horz. Feret diameter";"";"Vert. Feret diameter";"";"Circle equivalent dia";"";"Comment"
"35";"-39.9959";"um";"-63.2500";"um";"1031.1266";"um2";"8994.5146";"um2";"41240.7857";"um3";"0.067";"%";"147.7026";"um";"41.9735";"um";"39.8748";"um";"36.2336";"um";""
"36";"-37.4270";"um";"-54.9969";"um";"1072.2346";"um2";"9235.4564";"um2";"40130.4727";"um3";"0.070";"%";"129.6547";"um";"40.5744";"um";"34.2783";"um";"36.9488";"um";""
"37";"-33.7334";"um";"-52.7509";"um";"900.9511";"um2";"7919.9805";"um2";"30392.1065";"um3";"0.059";"%";"120.5108";"um";"36.3770";"um";"31.4801";"um";"33.8693";"um";""
"38";"-37.2203";"um";"-54.7099";"um";"530.4894";"um2";"5031.1615";"um2";"19745.0016";"um3";"0.034";"%";"90.3801";"um";"26.5832";"um";"30.0810";"um";"25.9892";"um";""
"39";"-43.1131";"um";"-64.4415";"um";"716.4544";"um2";"6777.9710";"um2";"30888.5727";"um3";"0.047";"%";"110.3775";"um";"32.1797";"um";"30.0810";"um";"30.2029";"um";""
"40";"-38.3182";"um";"-58.1596";"um";"685.6233";"um2";"6328.6099";"um2";"26271.8501";"um3";"0.045";"%";"106.5899";"um";"34.9779";"um";"27.2828";"um";"29.5459";"um";""
"41";"-39.8052";"um";"-53.4108";"um";"1203.8782";"um2";"8931.8818";"um2";"47920.5906";"um3";"0.078";"%";"137.3996";"um";"43.3726";"um";"35.6775";"um";"39.1513";"um";""
"42";"-32.4947";"um";"-48.5009";"um";"1140.7480";"um2";"8801.6762";"um2";"37068.2586";"um3";"0.074";"%";"131.0539";"um";"41.2739";"um";"35.6775";"um";"38.1110";"um";""
"43";"-40.5882";"um";"-59.4420";"um";"1052.6594";"um2";"8531.7680";"um2";"42725.5071";"um3";"0.068";"%";"128.5951";"um";"38.4757";"um";"36.3770";"um";"36.6099";"um";""
"44";"-31.8851";"um";"-50.5632";"um";"1116.2790";"um2";"8236.5922";"um2";"35592.6433";"um3";"0.073";"%";"131.6334";"um";"39.8748";"um";"36.3770";"um";"37.7000";"um";""
"45";"-33.6736";"um";"-50.8319";"um";"1255.7527";"um2";"9467.0636";"um2";"42285.6849";"um3";"0.082";"%";"141.5969";"um";"46.8704";"um";"36.3770";"um";"39.9859";"um";""
"46";"-34.2879";"um";"-51.5406";"um";"896.5467";"um2";"6873.4997";"um2";"30740.6815";"um3";"0.058";"%";"119.6912";"um";"37.7761";"um";"32.8792";"um";"33.7864";"um";""
"47";"-35.3088";"um";"-55.7840";"um";"625.9188";"um2";"5534.1770";"um2";"22100.4200";"um3";"0.041";"%";"99.4246";"um";"34.2783";"um";"23.7850";"um";"28.2302";"um";""
"48";"-29.6373";"um";"-45.9765";"um";"1159.8339";"um2";"9533.0808";"um2";"34374.3017";"um3";"0.075";"%";"132.7925";"um";"41.9735";"um";"37.0766";"um";"38.4285";"um";""
"49";"-30.7645";"um";"-46.4073";"um";"1169.1322";"um2";"8198.0909";"um2";"35967.7089";"um3";"0.076";"%";"130.0645";"um";"43.3726";"um";"35.6775";"um";"38.5822";"um";""
"50";"-32.1167";"um";"-50.8977";"um";"716.4544";"um2";"6777.6956";"um2";"23010.1519";"um3";"0.047";"%";"145.5542";"um";"36.3770";"um";"37.7761";"um";"30.2029";"um";""
"51";"-33.6700";"um";"-51.2273";"um";"1025.7434";"um2";"7848.6380";"um2";"34536.7400";"um3";"0.067";"%";"128.8352";"um";"41.2739";"um";"34.2783";"um";"36.1389";"um";""
